,lat,lng,on_demand,quantity,found_rate,picking_speed,accepted_rate,rating,lat_store,lng_store,distance,seniority_41dc7c9e385c4d2b6c1f7836973951bf,seniority_50e13ee63f086c2fe84229348bc91b5b,seniority_6c90661e6d2c7579f5ce337c3391dbb9,seniority_bb29b8d0d196b5db5a5350e5e3ae2b1f,total_minutes
927,-33.4547036,-70.6199171,False,17.0,0.8267,1.32,0.92,4.84,-33.474000000000004,-70.59899999999999,2.891621931774131,0,0,1,0,87.46187
928,-33.4756921,-70.5875413999999,True,13.852,0.8892,1.83,0.56,4.79,-33.474000000000004,-70.59899999999999,1.0814788546502352,0,1,0,0,68.0278
929,-33.4444413,-70.60325129999991,False,44.602000000000004,0.8420000000000001,1.33,0.96,5.0,-33.474000000000004,-70.59899999999999,3.3021710007414566,0,0,1,0,105.26193
930,-33.4535745,-70.59895350000001,False,16.66,0.8593,1.42,0.88,4.8,-33.474000000000004,-70.59899999999999,2.2654522666703847,0,0,1,0,88.55768
931,-33.4531733,-70.6161501,True,50.705,0.8566,1.57,0.92,4.72,-33.474000000000004,-70.59899999999999,2.8067128724162664,1,0,0,0,99.74603
932,-33.477800800000004,-70.59979009999999,False,27.2,0.8374,1.25,0.92,4.92,-33.474000000000004,-70.59899999999999,0.4279069053157429,0,0,1,0,82.06613
933,-33.4306213,-70.6100271,True,21.3,0.7972,1.72,0.96,4.96,-33.474000000000004,-70.59899999999999,4.919261774066713,1,0,0,0,95.301346
934,-33.4384730000001,-70.62680999999999,False,23.0,0.8611,1.51,0.84,4.92,-33.474000000000004,-70.59899999999999,4.712894298603611,0,1,0,0,101.359695
935,-33.471146000000005,-70.6040292,False,5.0,0.8567,2.2,0.96,4.8,-33.474000000000004,-70.59899999999999,0.5645638570090038,1,0,0,0,77.24663
936,-33.462675184186004,-70.59064373373991,True,55.3,0.8475,1.18,0.84,4.84,-33.474000000000004,-70.59899999999999,1.4768458280966847,0,1,0,0,84.39368
937,-33.4842783,-70.59680390000001,False,68.4,0.8475,1.18,0.84,4.84,-33.474000000000004,-70.59899999999999,1.158126537570135,0,1,0,0,105.02391
938,-33.4309655517082,-70.6120856608508,False,51.0,0.8077,2.88,0.88,4.96,-33.474000000000004,-70.59899999999999,4.925673166081572,1,0,0,0,133.44978
939,-33.442875550188695,-70.6139527,True,12.0,0.8695,3.0,0.56,5.0,-33.474000000000004,-70.59899999999999,3.7214722684820525,0,1,0,0,97.86225
940,-33.4604354148008,-70.6071290318841,False,158.0,0.8984,1.53,0.96,5.0,-33.474000000000004,-70.59899999999999,1.683595215024248,0,0,1,0,150.20981
941,-33.4577606,-70.60162659999999,False,41.0,0.8361,2.09,0.7894736842105259,5.0,-33.474000000000004,-70.59899999999999,1.8176312535503787,0,1,0,0,113.64001
942,-33.4486916086857,-70.600724115337,False,62.0,0.8446,1.23,0.92,4.92,-33.474000000000004,-70.59899999999999,2.811594146414046,0,0,1,0,106.8883
943,-33.4491695,-70.6140485,False,56.98500000000001,0.8719,2.22,0.96,4.96,-33.474000000000004,-70.59899999999999,3.088965707494621,1,0,0,0,124.94373
944,-33.427174199999996,-70.6185657,False,23.161,0.8855,1.29,0.96,4.92,-33.474000000000004,-70.59899999999999,5.5029407258482905,0,0,1,0,92.75413
945,-33.434194899999994,-70.6110583,False,32.0,0.8855,1.29,0.96,4.92,-33.474000000000004,-70.59899999999999,4.555000981756905,0,0,1,0,96.990036
946,-33.433290899999996,-70.6139757,False,93.885,0.8414,1.39,0.96,4.96,-33.474000000000004,-70.59899999999999,4.724948832028027,0,0,1,0,128.32347
947,-33.4363154404709,-70.6147419470736,False,17.166,0.8482,2.61,0.92,4.96,-33.474000000000004,-70.59899999999999,4.4285167028220505,1,0,0,0,105.28934
948,-33.478420299999996,-70.59799090000001,False,21.700000000000003,0.8834,1.09,0.88,4.92,-33.474000000000004,-70.59899999999999,0.4991598305747173,0,0,1,0,75.683655
949,-33.4251171,-70.620959,True,9.0,0.8792,1.41,1.0,4.88,-33.474000000000004,-70.59899999999999,5.793401442182051,0,0,1,0,91.37356
950,-33.4594365,-70.60094620000001,False,41.076,0.8407,1.69,0.72,4.89,-33.474000000000004,-70.59899999999999,1.6253783145873226,0,1,0,0,110.663246
951,-33.4291002,-70.6221112,True,12.669,0.8719,1.92,0.64,4.92,-33.474000000000004,-70.59899999999999,5.4237454560688025,0,1,0,0,93.47216
952,-33.4563227,-70.6004641,True,42.9,0.8034,1.78,0.92,4.8,-33.474000000000004,-70.59899999999999,1.9653564472760543,0,0,1,0,101.73142
953,-33.384571164749396,-70.536152606054,False,1.0,0.8630819705434237,2.19,0.9184218502292684,4.84313924050636,-33.390603999999996,-70.547206,1.22694210995824,0,0,0,1,46.181206
954,-33.4059267,-70.571378,False,155.0,0.8361,2.07,0.96,4.96,-33.3865471,-70.5680753,2.17127155837833,1,0,0,0,142.1327
955,-33.4012768713029,-70.5461275379405,False,108.0,0.8833,1.6,1.0,4.84,-33.3865471,-70.5680753,2.615041220241343,0,0,1,0,121.26525
956,-33.4116899,-70.5897363,False,5.0,0.8949,2.4,0.72,5.0,-33.3865471,-70.5680753,3.4405203510607696,0,1,0,0,74.72399
957,-33.4085403,-70.5747858,False,8.0,0.8315,1.64,1.0,4.8,-33.3865471,-70.5680753,2.517920296627164,1,0,0,0,73.37006
958,-33.4026286,-70.58589379999991,False,41.0,0.8315,1.64,1.0,4.8,-33.3865471,-70.5680753,2.4350417425348025,1,0,0,0,94.88236
959,-33.3743790999999,-70.5444816,False,47.004999999999995,0.9213,1.28,1.0,4.69,-33.3865471,-70.5680753,2.5770319635084173,0,0,1,0,87.840706
960,-33.4027693,-70.5863261,True,13.164,0.8578,2.1,0.92,4.52,-33.3865471,-70.5680753,2.4739236714697594,1,0,0,0,76.45438
961,-33.4104363,-70.601536,False,25.225,0.8578,2.1,0.92,4.52,-33.3865471,-70.5680753,4.0878265081555,1,0,0,0,96.40605
962,-33.3966752541534,-70.59918513779671,True,66.602,0.8252,1.14,0.92,4.68,-33.3865471,-70.5680753,3.104743735240067,0,0,1,0,84.31773
963,-33.4159123,-70.56827890000001,True,51.358,0.8654,1.82,1.0,4.92,-33.3865471,-70.5680753,3.256996921527987,0,0,1,0,98.1874
964,-33.3986045,-70.5790197,False,10.741,0.8654,1.82,1.0,4.92,-33.3865471,-70.5680753,1.6808289267257817,0,0,1,0,69.37267
965,-33.3956712784703,-70.5889770255557,False,14.498,0.8333,1.76,0.8,4.84,-33.3865471,-70.5680753,2.192221545259496,0,1,0,0,76.41038
966,-33.4192210019138,-70.57179449999991,False,27.275,0.8704,1.28,0.92,4.76,-33.3865471,-70.5680753,3.6403946944222056,0,0,1,0,87.08083
967,-33.4029119,-70.5551887,False,17.4,0.8818,1.74,1.0,4.68,-33.3865471,-70.5680753,2.175259792309571,0,0,1,0,78.97513
968,-33.4022076514542,-70.5873136318446,True,57.910000000000004,0.852,1.5,0.88,4.92,-33.3865471,-70.5680753,2.4940891749118284,0,0,1,0,90.21323
969,-33.3979396,-70.5543893,False,16.0,0.8684,1.57,0.92,4.92,-33.3865471,-70.5680753,1.7938513252805695,0,0,1,0,72.35831
970,-33.337452437445,-70.5584760526703,False,38.275,0.8684,1.57,0.92,4.92,-33.3865471,-70.5680753,5.517938593102065,0,0,1,0,86.42486
971,-33.419301899999994,-70.5792046,False,30.12,0.8537,1.27,1.0,4.92,-33.3865471,-70.5680753,3.7775335875134806,1,0,0,0,89.417274
972,-33.4060196,-70.596165,False,33.7,0.8186,2.03,1.0,4.88,-33.3865471,-70.5680753,3.390223613530902,1,0,0,0,98.899284
973,-33.4034078385738,-70.5951853260302,True,5.5,0.8818,1.76,0.96,4.8,-33.3865471,-70.5680753,3.1398136452040393,0,0,1,0,71.71659
974,-33.406596874835,-70.5953747656585,True,43.766000000000005,0.8818,1.76,0.96,4.8,-33.3865471,-70.5680753,3.3757060823821234,0,0,1,0,95.41045
975,-33.4007962,-70.56288740000001,False,13.462,0.8468,2.0,1.0,4.8,-33.3865471,-70.5680753,1.6524499434540112,0,0,1,0,76.91564
976,-33.404527,-70.596393,True,52.2,0.8909,1.17,0.96,5.0,-33.3865471,-70.5680753,3.304146306097561,0,0,1,0,79.559456
977,-33.425124600000004,-70.588101,False,19.39,0.8752,1.54,0.96,4.8,-33.3865471,-70.5680753,4.666632069725506,0,0,1,0,84.91171
978,-33.3740532,-70.5452233,True,13.285,0.8752,1.54,0.96,4.8,-33.3865471,-70.5680753,2.538052728692445,0,0,1,0,63.41733
979,-33.3912229,-70.58271090000001,False,100.0,0.8219,2.88,0.8,4.92,-33.3865471,-70.5680753,1.4571222990465602,0,1,0,0,138.65729
980,-33.3884363407757,-70.57122243799401,True,6.0,0.8624,2.4,0.84,4.96,-33.3865471,-70.5680753,0.360067444649273,0,1,0,0,58.019806
981,-33.3373131586614,-70.56058239071649,False,81.34299999999999,0.9071,1.48,1.0,4.75,-33.3865471,-70.5680753,5.5049310442105455,0,0,1,0,113.091194
982,-33.4050889348599,-70.5667681793102,True,26.76,0.8299,2.3,0.84,4.84,-33.3865471,-70.5680753,2.0600954178910795,0,1,0,0,83.83431
983,-33.4117541579807,-70.5880450729735,False,17.5,0.8549,1.83,0.76,4.64,-33.3865471,-70.5680753,3.356729246448093,0,1,0,0,82.111084
984,-33.3660865,-70.5584231000001,False,49.0,0.8549,1.83,0.76,4.64,-33.3865471,-70.5680753,2.4405925354325535,0,1,0,0,99.175385
985,-33.3969426,-70.56341259999999,False,14.922,0.8549,1.83,0.76,4.64,-33.3865471,-70.5680753,1.2318898408130545,0,1,0,0,72.41693
986,-33.3914810421096,-70.5516625861946,False,48.234,0.8549,1.83,0.76,4.64,-33.3865471,-70.5680753,1.6221456533994971,0,1,0,0,99.83632
987,-33.400864,-70.55621509999999,False,80.158,0.8746,0.87,1.0,4.96,-33.3865471,-70.5680753,1.933649523406775,0,0,1,0,95.598236
988,-33.3987057565461,-70.5916182937103,False,79.843,0.8638,3.0,1.0,4.96,-33.3865471,-70.5680753,2.5722118885077205,1,0,0,0,145.3131
989,-33.3770625812996,-70.61271270805351,True,81.89999999999999,0.8898,1.26,0.88,4.96,-33.3865471,-70.5680753,4.284591139484138,0,0,1,0,108.38246
990,-33.3912471,-70.5591453,False,48.721000000000004,0.8721,1.19,0.92,4.96,-33.3865471,-70.5680753,0.9808463540787505,0,0,1,0,86.053116
991,-33.4247907,-70.5943795,False,25.85,0.8668,1.76,0.88,4.84,-33.3865471,-70.5680753,4.896838299524582,0,0,1,0,98.86168
992,-33.3431437617377,-70.5595267336153,True,5.332,0.9157,0.86,0.92,4.96,-33.3865471,-70.5680753,4.879206008217639,0,0,1,0,54.48498
993,-33.3917485,-70.5947805,False,9.875,0.8998,1.15,0.92,4.92,-33.3865471,-70.5680753,2.55076636541824,0,0,1,0,65.56677
994,-33.4048751,-70.5624459,False,80.052,0.8649,1.19,1.0,4.96,-33.3865471,-70.5680753,2.099168324530697,0,0,1,0,110.38035
995,-33.406619899999995,-70.5564191,True,40.498000000000005,0.8649,1.19,1.0,4.96,-33.3865471,-70.5680753,2.476364079953191,0,0,1,0,77.509796
996,-33.3947718,-70.5579607000001,False,2.0,0.8951,1.26,0.96,4.84,-33.3865471,-70.5680753,1.3106166852122632,0,0,1,0,47.67968
997,-33.398790500000004,-70.55273170000001,False,21.569,0.8951,1.26,0.96,4.84,-33.3865471,-70.5680753,1.970229978539963,0,0,1,0,73.96231
998,-33.3974634,-70.5604843,False,87.684,0.8582,2.0,0.8,4.6,-33.3865471,-70.5680753,1.40167273330407,0,1,0,0,121.884514
999,-33.412188199999996,-70.58958879999999,False,14.285,0.8582,2.0,0.8,4.6,-33.3865471,-70.5680753,3.4775476123417013,0,1,0,0,84.09462
1000,-33.4004271,-70.5902848,False,14.4,0.922,1.25,1.0,4.6,-33.3865471,-70.5680753,2.5767135838000934,0,0,1,0,78.16086
1001,-33.4053747938866,-70.577212016721,False,33.8,0.8495,2.03,0.8,4.96,-33.3865471,-70.5680753,2.254584120232004,0,1,0,0,95.856285
1002,-33.4060134,-70.5575949,False,50.232,0.8955,2.2,0.88,4.76,-33.3865471,-70.5680753,2.3689903804631522,1,0,0,0,107.13288
1003,-33.4135997920431,-70.5817245738182,False,53.0,0.8704,1.26,0.96,4.96,-33.3865471,-70.5680753,3.258080196175944,0,0,1,0,97.27691
1004,-33.4070358,-70.5748886,False,10.0,0.8704,1.26,0.96,4.96,-33.3865471,-70.5680753,2.3591800759235415,0,0,1,0,72.28894
1005,-33.4251555,-70.5888198999999,False,85.50200000000001,0.8758,1.23,0.92,4.76,-33.3865471,-70.5680753,4.696852004480802,0,0,1,0,111.15092
1006,-33.39536,-70.558155,False,34.86,0.8758,1.23,0.92,4.76,-33.3865471,-70.5680753,1.3443554322750835,0,0,1,0,78.54405
1007,-33.4089599,-70.5709525,True,42.368,0.8758,1.23,0.92,4.76,-33.3865471,-70.5680753,2.5002081335466424,0,0,1,0,80.02258
1008,-33.4087343,-70.55869399999999,False,223.518,0.867,1.33,0.96,4.84,-33.3865471,-70.5680753,2.6110012315303384,0,0,1,0,165.58847
1009,-33.4001433239635,-70.5973015070648,False,11.0,0.841,1.82,1.0,4.84,-33.3865471,-70.5680753,3.1092596978019595,0,0,1,0,80.69361
1010,-33.4135427603401,-70.58761874096321,False,80.662,0.8876,0.83,0.92,4.92,-33.3865471,-70.5680753,3.5029061220640187,0,0,1,0,97.914116
1011,-33.3377968085216,-70.56069380844859,True,9.383,0.8917,1.3,0.88,4.96,-33.3865471,-70.5680753,5.450408620043004,0,0,1,0,61.590893
1012,-33.4060859,-70.59449190000001,False,2.0,0.8544,1.39,0.92,4.92,-33.3865471,-70.5680753,3.276602511684446,1,0,0,0,62.79939
1013,-33.406623559718,-70.5563977243278,True,30.0,0.8615,1.16,0.92,4.92,-33.3865471,-70.5680753,2.477600344810815,0,0,1,0,72.67469
1014,-33.3886410090958,-70.59126740370479,True,41.4,0.8725,1.81,0.92,4.72,-33.3865471,-70.5680753,2.1703117630634177,0,0,1,0,85.32611
1015,-33.386185,-70.5492999999999,True,16.39,0.8983,1.27,0.88,4.96,-33.3865471,-70.5680753,1.747386285907819,0,0,1,0,64.60513
1016,-33.420699301670005,-70.5809101,False,22.0,0.8726,1.48,1.0,4.92,-33.3865471,-70.5680753,3.9715942548753578,0,0,1,0,82.738914
1017,-33.4120731537674,-70.5867303907871,True,12.017,0.8726,1.48,1.0,4.92,-33.3865471,-70.5680753,3.320726702729174,0,0,1,0,73.01425
1018,-33.4081646,-70.57221240000001,True,45.2,0.8505,1.6,0.64,5.0,-33.3865471,-70.5680753,2.4283258510826955,0,1,0,0,89.674675
1019,-33.4147669,-70.58789870000001,False,25.3,0.9052,1.24,1.0,4.88,-33.3865471,-70.5680753,3.6327888725100337,0,0,1,0,84.87338
1020,-33.4118038,-70.5803631,False,29.0,0.9052,1.24,1.0,4.88,-33.3865471,-70.5680753,3.025527959526308,0,0,1,0,83.540596
1021,-33.4031411073651,-70.5687572841178,False,25.0,0.9052,1.24,1.0,4.88,-33.3865471,-70.5680753,1.841559642696881,0,0,1,0,80.26385
1022,-33.405568800000005,-70.5638936,False,44.498000000000005,0.8577,1.1,0.92,4.92,-33.3865471,-70.5680753,2.145295628658762,0,0,1,0,86.96756
1023,-33.4033039395889,-70.5626379388174,False,22.0,0.8577,1.1,0.92,4.92,-33.3865471,-70.5680753,1.926140543058179,0,0,1,0,74.94444
1024,-33.397122341799395,-70.5653260830135,True,13.0,0.8621,1.33,1.0,4.92,-33.3865471,-70.5680753,1.2004810341110346,0,0,1,0,60.22301
1025,-33.4252993,-70.5880804,True,7.0,0.8630819705434237,2.19,0.8,4.84313924050636,-33.3865471,-70.5680753,4.683641583616326,0,0,0,1,79.4478
1026,-33.419838399999996,-70.58302370000001,True,79.17,0.8682,1.94,1.0,4.88,-33.3865471,-70.5680753,3.945567190087654,0,0,1,0,115.01583
1027,-33.3651949177718,-70.545500935725,True,43.092,0.8814,2.12,0.92,4.88,-33.3865471,-70.5680753,3.165613083082395,1,0,0,0,85.754684
1028,-33.4113044482551,-70.5865355509262,False,45.67,0.815,2.54,0.84,4.8,-33.3865471,-70.5680753,3.238700061621708,0,1,0,0,119.16958
1029,-33.403832799999996,-70.5939857,False,77.13499999999999,0.815,2.54,0.84,4.8,-33.3865471,-70.5680753,3.0799966732416877,0,1,0,0,134.77075
1030,-33.416956672256305,-70.5934047326446,False,69.844,0.8563,1.3,1.0,5.0,-33.3865471,-70.5680753,4.114353689274977,0,0,1,0,105.90597
1031,-33.4124623,-70.5553118,False,49.885000000000005,0.8563,1.3,1.0,5.0,-33.3865471,-70.5680753,3.1098973577487063,0,0,1,0,95.969795
1032,-33.3950640552805,-70.5581497010126,True,83.59,0.8861,1.76,1.0,4.92,-33.3865471,-70.5680753,1.3210280219403416,0,0,1,0,103.461754
1033,-33.384673,-70.577792,True,16.5,0.9178,3.12,0.36,4.96,-33.3865471,-70.5680753,0.9276730306765637,0,1,0,0,74.2716
1034,-33.4250975,-70.5870589,False,17.332,0.8475,1.5,0.92,4.96,-33.3865471,-70.5680753,4.626010600573784,0,0,1,0,83.73223
1035,-33.4116394,-70.5949566,False,99.564,0.8469,1.17,0.96,4.84,-33.3865471,-70.5680753,3.741537472789026,0,0,1,0,118.227585
1036,-33.374589379004306,-70.5724881961942,True,6.38,0.8289,3.2,0.72,4.92,-33.3865471,-70.5680753,1.3883574474323266,0,1,0,0,65.544334
1037,-33.4131626,-70.5938573,False,41.681000000000004,0.8289,3.2,0.72,4.92,-33.3865471,-70.5680753,3.803529591876329,0,1,0,0,125.17214
1038,-33.4066425,-70.6005336999999,False,29.566999999999997,0.7917,2.0,0.88,4.96,-33.3865471,-70.5680753,3.7531557998713136,1,0,0,0,102.84327
1039,-33.384714,-70.5590388,True,30.937,0.8681,1.33,0.96,5.0,-33.3865471,-70.5680753,0.865029122160169,0,0,1,0,69.510216
1040,-33.4055812,-70.5773302,True,42.3,0.8681,1.33,0.96,5.0,-33.3865471,-70.5680753,2.2799330778734435,0,0,1,0,82.113525
1041,-33.423931501150605,-70.57719920000001,False,27.8,0.8709,1.15,1.0,4.96,-33.3865471,-70.5680753,4.232341824781872,0,0,1,0,85.69033
1042,-33.4173864,-70.5683728,False,114.836,0.8490000000000001,1.13,1.0,4.84,-33.3865471,-70.5680753,3.4205490348171916,0,0,1,0,113.34058
1043,-33.4129577,-70.5973732999999,False,54.22,0.8661,1.33,0.96,4.68,-33.3865471,-70.5680753,4.001154196473639,0,0,1,0,104.00814
1044,-33.423263500000004,-70.58931690000001,False,18.5,0.8640000000000001,2.08,0.96,4.96,-33.3865471,-70.5680753,4.526360420347884,1,0,0,0,88.0226
1045,-33.4152131,-70.6005301,False,20.433999999999997,0.8255,1.14,0.92,4.88,-33.3865471,-70.5680753,4.384540396327232,0,0,1,0,90.36903
1046,-33.3365155330225,-70.5625700423584,True,16.0,0.8965,1.32,1.0,4.76,-33.3865471,-70.5680753,5.572651589586051,0,0,1,0,70.46573
1047,-33.3763403,-70.5510298,False,44.582,0.8885,1.41,0.88,4.96,-33.3865471,-70.5680753,1.9486260622986002,0,0,1,0,88.7217
1048,-33.3905330065712,-70.58636990000001,False,21.012,0.8885,1.41,0.88,4.96,-33.3865471,-70.5680753,1.7586280456448555,0,0,1,0,75.14139
1049,-33.39369310000001,-70.5544282,False,15.295,0.8885,1.41,0.88,4.96,-33.3865471,-70.5680753,1.496786097966975,0,0,1,0,70.0415
1050,-33.419374100000006,-70.5682247,True,10.68,0.8955,1.08,0.92,4.72,-33.3865471,-70.5680753,3.6409232314510502,0,0,1,0,72.88455
1051,-33.4129771,-70.589426,True,35.685,0.8775,1.7,0.88,4.84,-33.3865471,-70.5680753,3.540937132936415,0,0,1,0,93.07397
1052,-33.3921263690995,-70.5914254602942,False,188.405,0.8889,1.16,0.96,4.96,-33.3865471,-70.5680753,2.2589227745043585,0,0,1,0,140.77098
1053,-33.4172393,-70.57557309999999,False,26.055,0.8618,2.27,1.0,4.92,-33.3865471,-70.5680753,3.4748455658813273,1,0,0,0,96.95725
1054,-33.4071258999999,-70.576459,False,35.39,0.8771,1.57,0.92,4.92,-33.3865471,-70.5680753,2.4120124314172093,0,0,1,0,92.03268
1055,-33.4113502,-70.5697662,False,15.8,0.8771,1.57,0.92,4.92,-33.3865471,-70.5680753,2.7554447852300847,0,0,1,0,78.66652
1056,-33.399963199999995,-70.5692382,False,149.76999999999998,0.8571,1.05,0.92,4.8,-33.3865471,-70.5680753,1.4919275686286373,0,0,1,0,122.4297
1057,-33.3818672,-70.5708743,False,34.0,0.8755,1.0,1.0,4.92,-33.3865471,-70.5680753,0.5807269490733294,0,0,1,0,74.27694
1058,-33.4190368,-70.5773985,False,21.5,0.8755,1.0,1.0,4.92,-33.3865471,-70.5680753,3.706389852887086,0,0,1,0,78.02522
1059,-33.398071,-70.56643890000001,False,82.02699999999999,0.8755,1.0,1.0,4.92,-33.3865471,-70.5680753,1.2871681382777689,0,0,1,0,97.389175
1060,-33.37160131298889,-70.57916723191741,True,63.45,0.8396,1.07,0.96,4.8,-33.3865471,-70.5680753,1.952715067642298,1,0,0,0,74.4922
1061,-33.3841535,-70.56997170000001,False,56.985,0.8414,2.15,0.92,4.52,-33.3865471,-70.5680753,0.3187678262527021,1,0,0,0,103.427246
1062,-33.3996668,-70.581311,False,30.183,0.8414,2.15,0.92,4.52,-33.3865471,-70.5680753,1.9062387671774514,1,0,0,0,96.198
1063,-33.406182621458505,-70.5969814583659,True,99.333,0.865,1.71,0.92,4.88,-33.3865471,-70.5680753,3.4604618099144258,0,0,1,0,113.454765
1064,-33.3894618238423,-70.5549854412675,True,36.489999999999995,0.865,1.71,0.92,4.88,-33.3865471,-70.5680753,1.2600812608637844,0,0,1,0,79.276405
1065,-33.4218024014908,-70.5947238,False,13.395,0.8267,2.94,0.84,4.87,-33.3865471,-70.5680753,4.629811327588025,0,1,0,0,98.12407
1066,-33.3807435,-70.57505520000001,True,15.34,0.8816,2.89,0.923076923076923,4.91,-33.3865471,-70.5680753,0.9143980775302797,1,0,0,0,71.90011
1067,-33.4008579,-70.581209,True,27.426,0.8761,1.6,0.96,4.88,-33.3865471,-70.5680753,2.003087776486283,0,0,1,0,81.23397
1068,-33.401364843247,-70.58040833850471,False,19.3,0.8761,1.6,0.96,4.88,-33.3865471,-70.5680753,2.004372691613558,0,0,1,0,80.21348
1069,-33.3971607,-70.5652869,True,51.0,0.8761,1.6,0.96,4.88,-33.3865471,-70.5680753,1.205417357347099,0,0,1,0,84.29473
1070,-33.3896364,-70.5722539999999,False,54.475,0.8761,1.6,0.96,4.88,-33.3865471,-70.5680753,0.5182298633486712,0,0,1,0,92.51905
1071,-33.3992719945221,-70.573783204961,True,38.0,0.8579,1.08,0.96,4.72,-33.3865471,-70.5680753,1.5079391319392637,0,0,1,0,72.31199
1072,-33.4072629727492,-70.5973007410987,False,30.8,0.8579,1.08,0.96,4.72,-33.3865471,-70.5680753,3.559720586138442,0,0,1,0,87.52213
1073,-33.3847176,-70.55902059999998,False,7.0,0.8781,1.27,0.92,4.88,-33.3865471,-70.5680753,0.8665815905986507,0,0,1,0,54.64551
1074,-33.4020928,-70.55922549999991,False,29.0,0.8781,1.27,0.92,4.88,-33.3865471,-70.5680753,1.9106934939757394,0,0,1,0,81.072624
1075,-33.4022654,-70.5630297,False,24.0,0.8847,1.52,1.0,4.92,-33.3865471,-70.5680753,1.805433077781069,0,0,1,0,83.93045
1076,-33.4174941,-70.57259640000001,True,71.0,0.8847,1.52,1.0,4.92,-33.3865471,-70.5680753,3.4580543223788314,0,0,1,0,101.17685
1077,-33.4155038025175,-70.5992487999999,False,9.0,0.8454,2.0,1.0,4.84,-33.3865471,-70.5680753,4.327201461009767,0,0,1,0,85.99812
1078,-33.411700800000006,-70.6014081000001,False,32.4,0.8394,1.69,1.0,4.92,-33.3865471,-70.5680753,4.171225011888178,0,0,1,0,100.2588
1079,-33.3958692,-70.56203470000001,False,37.0,0.8394,1.69,1.0,4.92,-33.3865471,-70.5680753,1.1768008686767377,0,0,1,0,87.8623
1080,-33.3909704910297,-70.54798461848371,False,20.165,0.8394,1.69,1.0,4.92,-33.3865471,-70.5680753,1.9325712126721877,0,0,1,0,74.88629
1081,-33.4053968247499,-70.59326216691659,False,17.7,0.8809999999999999,1.46,0.96,4.84,-33.3865471,-70.5680753,3.140305699680445,0,0,1,0,79.02951
1082,-33.405270094236606,-70.54930096574921,True,57.2,0.8592,1.55,1.0,5.0,-33.3865471,-70.5680753,2.7134876594036115,0,0,1,0,91.342674
1083,-33.3691622,-70.58200139999991,False,45.22,0.8592,1.55,1.0,5.0,-33.3865471,-70.5680753,2.3231744886994945,0,0,1,0,94.75538
1084,-33.4169826,-70.5890941,False,73.66,0.8182,2.0,0.84,5.0,-33.3865471,-70.5680753,3.901065065424578,0,1,0,0,122.37014
1085,-33.409853999999996,-70.587199,False,36.87,0.8447,1.57,0.96,4.8,-33.3865471,-70.5680753,3.1380640987978023,0,0,1,0,93.56917
1086,-33.404053499999996,-70.54424709999999,False,37.316,0.8693,1.67,1.0,4.72,-33.3865471,-70.5680753,2.9469344473316426,0,0,1,0,92.204506
1087,-33.3946181380584,-70.5993032455444,False,62.668,0.8577,1.48,0.88,4.64,-33.3865471,-70.5680753,3.040201867904207,0,0,1,0,103.459785
1088,-33.321746000000005,-70.56779399999999,True,34.485,0.8649,1.79,1.0,4.8,-33.3865471,-70.5680753,7.1871879487036505,0,0,1,0,85.05084
1089,-33.3775830835784,-70.5523644458591,False,35.0,0.8721,1.25,0.92,5.0,-33.3865471,-70.5680753,1.767912810750945,0,0,1,0,78.70571
1090,-33.388275199999796,-70.5921726,False,66.0,0.8721,1.25,0.92,5.0,-33.3865471,-70.5680753,2.250254277522847,0,0,1,0,91.97505
1091,-33.4192069,-70.5717945,False,16.0,0.8625,1.44,1.0,4.28,-33.3865471,-70.5680753,3.6388377093273228,0,0,1,0,81.43815
1092,-33.399666662680396,-70.58131098747249,False,52.772000000000006,0.868,1.18,1.0,4.92,-33.3865471,-70.5680753,1.906226388855232,0,0,1,0,90.906784
1093,-33.3943294529426,-70.599208738003,False,82.382,0.868,1.18,1.0,4.92,-33.3865471,-70.5680753,3.022505467953333,0,0,1,0,109.83334
1094,-33.3417911667696,-70.56321395278279,True,49.162,0.8872,1.46,0.92,4.92,-33.3865471,-70.5680753,4.984498971905153,0,0,1,0,85.26658
1095,-33.399972,-70.574712,False,22.588,0.8685,1.17,1.0,4.88,-33.3865471,-70.5680753,1.6119238298897371,0,0,1,0,77.591255
1096,-33.4059924029996,-70.5673331659698,False,35.191,0.8573,1.81,0.96,4.76,-33.3865471,-70.5680753,2.1578131561559464,0,0,1,0,96.18969
1097,-33.3853569,-70.5720582,True,42.5,0.8561,1.57,0.96,4.68,-33.3865471,-70.5680753,0.3933949575135806,0,0,1,0,79.5805
1098,-33.4223439,-70.5769646,True,39.0,0.8561,1.57,0.96,4.68,-33.3865471,-70.5680753,4.055483801981419,0,0,1,0,91.60072
1099,-33.3965752055906,-70.5602557,False,129.29000000000002,0.8563,1.49,1.0,4.96,-33.3865471,-70.5680753,1.3290399808352262,0,0,1,0,131.943
1100,-33.390631,-70.5583897,True,68.048,0.8563,1.49,1.0,4.96,-33.3865471,-70.5680753,1.008591713048753,0,0,1,0,91.28061
1101,-33.3701055098854,-70.5818857,True,19.5,0.8647,1.35,0.88,4.84,-33.3865471,-70.5680753,2.2308776106953077,0,0,1,0,69.997215
1102,-33.4178227,-70.5881247,False,3.0,0.8647,1.35,0.88,4.84,-33.3865471,-70.5680753,3.9384630733903774,0,0,1,0,70.293045
